solver,problem,instance,gridno,cost,dualbound-0.1,primalbound-0.1,gap-0.1,nit-0.1,npieces-0.1,cpu-0.1,dualbound-0.01,primalbound-0.01,gap-0.01,nit-0.01,npieces-0.01,cpu-0.01,dualbound-0.001,primalbound-0.001,gap-0.001,nit-0.001,npieces-0.001,cpu-0.001,dualbound-0.0001,primalbound-0.0001,gap-0.0001,nit-0.0001,npieces-0.0001,cpu-0.0001
ipwlb,uflp_nlass,gunluk-40-80-10,310,log,712.5461593024137,713.0241815673385,0.06704152219270058,9,17218,363.850966073,712.6118353320394,712.6728097554433,0.008555738702140298,11,18578,432.676360127,712.6168979246868,712.6202281916675,0.00046732703464620807,12,18975,466.86597120500005,712.6188972849047,712.6191283180791,3.242028808827798e-5,14,19073,534.125194632
ipwlb,uflp_nlass,gunluk-40-80-1,311,exp,1260.5787478696366,1261.5382180121005,0.07605557475506773,8,9745,1220.2953541260001,1261.4185694470311,1261.5382180121005,0.009484339305861234,10,9825,1227.56404498,1261.5362687704271,1261.5382180121005,0.0001545130893039937,13,9925,1239.5021143000001,1261.5374894397212,1261.5382180121005,5.775269975397831e-5,14,9925,1243.2821809900001
ipwlb,uflp_nlass,gunluk-40-80-1,312,cubic,-1.0e20,1.0e20,100.0,1,16000,3601.1487625100003,-1.0e20,1.0e20,100.0,1,16000,3601.1487625100003,-1.0e20,1.0e20,100.0,1,16000,3601.1487625100003,-1.0e20,1.0e20,100.0,1,16000,3601.1487625100003
ipwlb,uflp_nlass,gunluk-40-80-1,313,sinabc1,462.61589959376937,492.54566422949637,6.076546157917562,2,32322,3601.08095722,462.61589959376937,492.54566422949637,6.076546157917562,2,32322,3601.08095722,462.61589959376937,492.54566422949637,6.076546157917562,2,32322,3601.08095722,462.61589959376937,492.54566422949637,6.076546157917562,2,32322,3601.08095722
ipwlb,uflp_nlass,gunluk-40-80-1,314,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01
ipwlb,uflp_nlass,gunluk-40-80-1,315,sinabc3,-1.0e20,1.0e20,100.0,1,48000,3601.103338405,-1.0e20,1.0e20,100.0,1,48000,3601.103338405,-1.0e20,1.0e20,100.0,1,48000,3601.103338405,-1.0e20,1.0e20,100.0,1,48000,3601.103338405
ipwlb,uflp_nlass,gunluk-40-80-1,317,pardivexp,143.95993600758703,150.02626201243672,4.043509398605695,4,29979,3601.041389714,143.95993600758703,150.02626201243672,4.043509398605695,4,29979,3601.041389714,143.95993600758703,150.02626201243672,4.043509398605695,4,29979,3601.041389714,143.95993600758703,150.02626201243672,4.043509398605695,4,29979,3601.041389714
ipwlb,uflp_nlass,gunluk-40-80-1,318,sqrt,736.0114002946983,736.3191052650858,0.0417896219434233,9,28531,871.28005269,736.2886904101026,736.308678204297,0.0027145944066802436,11,28693,1006.092255665,736.301703067034,736.308678204297,0.0009473115650366819,12,28801,1076.163307819,736.3084509818589,736.308678204297,3.085967134574857e-5,14,28907,1213.437364401
ipwlb,uflp_nlass,gunluk-40-80-1,319,square,262.32214307444815,279.9850924487586,6.3085320792724175,2,32439,3601.042613646,262.32214307444815,279.9850924487586,6.3085320792724175,2,32439,3601.042613646,262.32214307444815,279.9850924487586,6.3085320792724175,2,32439,3601.042613646,262.32214307444815,279.9850924487586,6.3085320792724175,2,32439,3601.042613646
ipwlb,uflp_nlass,gunluk-10-20-3,32,cubic,276.5743946507473,276.6929419977347,0.04284436969424203,9,1142,400.739329718,276.66554462192914,276.6929419977347,0.009901725576279182,12,1185,453.69604261300003,276.6864440272875,276.6884648863627,0.0007303734458187668,19,1304,597.859573757,276.68740704430115,276.6876829258273,9.970864016012128e-5,22,1355,718.170824053
ipwlb,uflp_nlass,gunluk-40-80-1,320,log,736.2657983975089,736.7322296567218,0.06331082589263134,11,17402,617.4152140890001,736.3036484959268,736.3620399636862,0.007929722689437686,13,18904,702.682132718,736.3071164350956,736.3105948408456,0.0004724101180092041,14,19340,748.715192955,736.3082206607663,736.308678204297,6.214017901359684e-5,15,19421,794.448801719
ipwlb,uflp_nlass,gunluk-40-80-2,321,exp,1271.1366780796347,1271.8519228283276,0.05623647972338538,10,9790,1117.4962521710002,1271.784972875897,1271.8519228283276,0.0052639738344478285,13,9873,1125.927920815,1271.8464576271358,1271.8519228283276,0.00042970420484398497,15,9953,1131.7142967710001,1271.8507415279637,1271.8519228283276,9.288033793032589e-5,16,9958,1134.626388527
ipwlb,uflp_nlass,gunluk-40-80-2,322,cubic,-1.0e20,1.0e20,100.0,1,16000,3601.0743199500002,-1.0e20,1.0e20,100.0,1,16000,3601.0743199500002,-1.0e20,1.0e20,100.0,1,16000,3601.0743199500002,-1.0e20,1.0e20,100.0,1,16000,3601.0743199500002
ipwlb,uflp_nlass,gunluk-40-80-2,323,sinabc1,-1.0e20,1.0e20,100.0,1,32000,3601.211638401,-1.0e20,1.0e20,100.0,1,32000,3601.211638401,-1.0e20,1.0e20,100.0,1,32000,3601.211638401,-1.0e20,1.0e20,100.0,1,32000,3601.211638401
ipwlb,uflp_nlass,gunluk-40-80-2,324,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01
ipwlb,uflp_nlass,gunluk-40-80-2,325,sinabc3,-1.0e20,1.0e20,100.0,1,48000,3601.15502027,-1.0e20,1.0e20,100.0,1,48000,3601.15502027,-1.0e20,1.0e20,100.0,1,48000,3601.15502027,-1.0e20,1.0e20,100.0,1,48000,3601.15502027
ipwlb,uflp_nlass,gunluk-40-80-2,327,pardivexp,169.35131614402638,175.22331786278056,3.3511531401046812,4,29990,3601.039808943,169.35131614402638,175.22331786278056,3.3511531401046812,4,29990,3601.039808943,169.35131614402638,175.22331786278056,3.3511531401046812,4,29990,3601.039808943,169.35131614402638,175.22331786278056,3.3511531401046812,4,29990,3601.039808943
ipwlb,uflp_nlass,gunluk-40-80-2,328,sqrt,733.4437489590733,733.7910436800274,0.047328830727121206,12,28119,1174.263744732,733.7556822590846,733.7845979222506,0.003940620074048935,15,28352,1398.238933514,733.7822314688244,733.7845979222506,0.00032249974077338525,18,28501,1630.920574295,733.7839043425508,733.7845979222506,9.45208855129927e-5,19,28567,1710.959140114
ipwlb,uflp_nlass,gunluk-40-80-2,329,square,275.77400246645453,294.37872128487936,6.319994440230096,2,32457,3601.112654807,275.77400246645453,294.37872128487936,6.319994440230096,2,32457,3601.112654807,275.77400246645453,294.37872128487936,6.319994440230096,2,32457,3601.112654807,275.77400246645453,294.37872128487936,6.319994440230096,2,32457,3601.112654807
ipwlb,uflp_nlass,gunluk-10-20-3,33,sinabc1,266.70727535710387,270.6852392613947,1.4695902573577033,6,2227,3601.014212425,266.70727535710387,270.6852392613947,1.4695902573577033,6,2227,3601.014212425,266.70727535710387,270.6852392613947,1.4695902573577033,6,2227,3601.014212425,266.70727535710387,270.6852392613947,1.4695902573577033,6,2227,3601.014212425
ipwlb,uflp_nlass,gunluk-40-80-2,330,log,733.6275965918938,734.3249329517758,0.09496291472480842,15,16807,750.9997248130001,733.7770922884205,733.7946972035706,0.0023991608575618995,20,18770,976.9188112280001,733.7811967077758,733.784824973534,0.0004944590886413059,21,18912,1023.28491985,733.7842514247271,733.7845979222506,4.722060457590358e-5,25,19194,1202.0134430120002
ipwlb,uflp_nlass,gunluk-40-80-3,331,exp,1132.7508744711636,1133.7038661130148,0.08406001517121162,10,9747,1063.398269645,1133.59089782373,1133.7038661130148,0.00996453241991919,13,9828,1070.546353524,1133.7013104473933,1133.7038661130148,0.00022542620677654349,16,9930,1078.621944569,1133.703105210382,1133.7038661130148,6.711652446776997e-5,17,9933,1081.229611943
ipwlb,uflp_nlass,gunluk-40-80-3,332,cubic,-1.0e20,1.0e20,100.0,1,16000,3601.069818019,-1.0e20,1.0e20,100.0,1,16000,3601.069818019,-1.0e20,1.0e20,100.0,1,16000,3601.069818019,-1.0e20,1.0e20,100.0,1,16000,3601.069818019
ipwlb,uflp_nlass,gunluk-40-80-3,333,sinabc1,-1.0e20,1.0e20,100.0,1,32000,3601.101436919,-1.0e20,1.0e20,100.0,1,32000,3601.101436919,-1.0e20,1.0e20,100.0,1,32000,3601.101436919,-1.0e20,1.0e20,100.0,1,32000,3601.101436919
ipwlb,uflp_nlass,gunluk-40-80-3,334,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01
ipwlb,uflp_nlass,gunluk-40-80-3,335,sinabc3,-1.0e20,1.0e20,100.0,1,48000,3601.244291209,-1.0e20,1.0e20,100.0,1,48000,3601.244291209,-1.0e20,1.0e20,100.0,1,48000,3601.244291209,-1.0e20,1.0e20,100.0,1,48000,3601.244291209
ipwlb,uflp_nlass,gunluk-40-80-3,337,pardivexp,138.9007953697216,141.98011309961691,2.16883735522508,6,30690,3601.0709543310004,138.9007953697216,141.98011309961691,2.16883735522508,6,30690,3601.0709543310004,138.9007953697216,141.98011309961691,2.16883735522508,6,30690,3601.0709543310004,138.9007953697216,141.98011309961691,2.16883735522508,6,30690,3601.0709543310004
ipwlb,uflp_nlass,gunluk-40-80-3,338,sqrt,653.4649813057857,653.7046289506849,0.036659927784790027,9,28568,730.16514999,653.6887342681307,653.7046289506849,0.00243147774243086,11,28728,861.095494132,653.699566055818,653.7046289506849,0.0007744927361210364,12,28818,932.520098036,653.7045286465695,653.7046289506849,1.5343950599883967e-5,14,28932,1054.374502823
ipwlb,uflp_nlass,gunluk-40-80-3,339,square,236.69495549840943,246.2334650340157,3.8737665224702815,4,32965,3601.0586369660004,236.69495549840943,246.2334650340157,3.8737665224702815,4,32965,3601.0586369660004,236.69495549840943,246.2334650340157,3.8737665224702815,4,32965,3601.0586369660004,236.69495549840943,246.2334650340157,3.8737665224702815,4,32965,3601.0586369660004
ipwlb,uflp_nlass,gunluk-10-20-3,34,sinabc2,246.14278327848027,246.3648697484482,0.09014534831800336,19,2686,468.42755745700003,246.25382036598046,246.2781287058876,0.009870279604154611,29,2949,487.873197917,246.2669492179349,246.2686594125697,0.0006944426622842497,39,3225,510.20398616600005,246.26777612594034,246.2679937135437,8.835399195149886e-5,47,3471,531.188145493
ipwlb,uflp_nlass,gunluk-40-80-3,340,log,653.6671566432456,654.0951217567994,0.06542857442574213,11,17416,415.61038858700005,653.7004549644638,653.7491304506746,0.007445590968082694,13,18923,483.549924384,653.7033653567937,653.7053465079554,0.0003030648551738563,14,19328,519.486279148,653.7042644863603,653.7046289506849,5.575367045097792e-5,15,19384,554.23087677
ipwlb,uflp_nlass,gunluk-40-80-4,341,exp,1197.0643812948156,1197.6588973115236,0.04963984470390863,9,9763,1060.028911163,1197.5630560025236,1197.6588973115236,0.008002387759580107,12,9843,1068.248607937,1197.6480889655127,1197.6588973115236,0.0009024561196140581,14,9921,1073.922667288,1197.6581168285536,1197.6588973115236,6.516738377763814e-5,16,9933,1079.328820213
ipwlb,uflp_nlass,gunluk-40-80-4,342,cubic,-1.0e20,1.0e20,100.0,1,16000,3601.2276298590004,-1.0e20,1.0e20,100.0,1,16000,3601.2276298590004,-1.0e20,1.0e20,100.0,1,16000,3601.2276298590004,-1.0e20,1.0e20,100.0,1,16000,3601.2276298590004
ipwlb,uflp_nlass,gunluk-40-80-4,343,sinabc1,415.42177466482093,443.75341783064897,6.384546468246096,2,32407,3601.0423079770003,415.42177466482093,443.75341783064897,6.384546468246096,2,32407,3601.0423079770003,415.42177466482093,443.75341783064897,6.384546468246096,2,32407,3601.0423079770003,415.42177466482093,443.75341783064897,6.384546468246096,2,32407,3601.0423079770003
ipwlb,uflp_nlass,gunluk-40-80-4,344,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01
ipwlb,uflp_nlass,gunluk-40-80-4,345,sinabc3,-1.0e20,1.0e20,100.0,1,48000,3601.11216456,-1.0e20,1.0e20,100.0,1,48000,3601.11216456,-1.0e20,1.0e20,100.0,1,48000,3601.11216456,-1.0e20,1.0e20,100.0,1,48000,3601.11216456
ipwlb,uflp_nlass,gunluk-40-80-4,347,pardivexp,142.35953067302555,147.16880332829714,3.2678614940853348,4,30266,3601.047853549,142.35953067302555,147.16880332829714,3.2678614940853348,4,30266,3601.047853549,142.35953067302555,147.16880332829714,3.2678614940853348,4,30266,3601.047853549,142.35953067302555,147.16880332829714,3.2678614940853348,4,30266,3601.047853549
ipwlb,uflp_nlass,gunluk-40-80-4,348,sqrt,677.8000532571269,678.0511971768266,0.037039079164718075,10,28264,1093.7390345380002,678.034507947599,678.0511971768266,0.002461352372372041,12,28422,1239.10242563,678.0462615145949,678.0511971768266,0.0007279188138335339,13,28492,1320.1418589480002,678.0510852858782,678.0511971768266,1.6501843638430622e-5,15,28618,1473.295345447
ipwlb,uflp_nlass,gunluk-40-80-4,349,square,237.12553460548193,244.10675881496434,2.8599061506421672,6,33624,3601.122605377,237.12553460548193,244.10675881496434,2.8599061506421672,6,33624,3601.122605377,237.12553460548193,244.10675881496434,2.8599061506421672,6,33624,3601.122605377,237.12553460548193,244.10675881496434,2.8599061506421672,6,33624,3601.122605377
ipwlb,uflp_nlass,gunluk-10-20-3,35,sinabc3,95.53121434168312,97.96619825127071,2.4855347589810166,5,3125,3601.0221508490004,95.53121434168312,97.96619825127071,2.4855347589810166,5,3125,3601.0221508490004,95.53121434168312,97.96619825127071,2.4855347589810166,5,3125,3601.0221508490004,95.53121434168312,97.96619825127071,2.4855347589810166,5,3125,3601.0221508490004
ipwlb,uflp_nlass,gunluk-40-80-4,350,log,678.0010598725241,678.3430203698571,0.05041114702506779,13,17549,532.403258409,678.0469253964366,678.0559482655981,0.0013306968524656772,15,18904,606.354205848,678.0496657518363,678.0511971768266,0.0002258568374559531,16,19037,642.543422761,678.050731015551,678.0511971768266,6.875015890847555e-5,17,19085,678.779015534
ipwlb,uflp_nlass,gunluk-40-80-5,351,exp,1224.2561172246692,1224.7869299772415,0.043339191461010874,8,9758,993.5776923430001,1224.720335175476,1224.7869299772415,0.005437256075768378,10,9838,997.6966786360001,1224.7807485965131,1224.7869299772415,0.0005046902915951583,12,9918,1001.9678732950001,1224.786161045316,1224.7869299772415,6.278087287099534e-5,13,9921,1004.0360560250001
ipwlb,uflp_nlass,gunluk-40-80-5,352,cubic,-1.0e20,1.0e20,100.0,1,16000,3601.192288913,-1.0e20,1.0e20,100.0,1,16000,3601.192288913,-1.0e20,1.0e20,100.0,1,16000,3601.192288913,-1.0e20,1.0e20,100.0,1,16000,3601.192288913
ipwlb,uflp_nlass,gunluk-40-80-5,353,sinabc1,-1.0e20,1.0e20,100.0,1,32000,3601.214249521,-1.0e20,1.0e20,100.0,1,32000,3601.214249521,-1.0e20,1.0e20,100.0,1,32000,3601.214249521,-1.0e20,1.0e20,100.0,1,32000,3601.214249521
ipwlb,uflp_nlass,gunluk-40-80-5,354,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01
ipwlb,uflp_nlass,gunluk-40-80-5,355,sinabc3,-1.0e20,1.0e20,100.0,1,48000,3601.107288167,-1.0e20,1.0e20,100.0,1,48000,3601.107288167,-1.0e20,1.0e20,100.0,1,48000,3601.107288167,-1.0e20,1.0e20,100.0,1,48000,3601.107288167
ipwlb,uflp_nlass,gunluk-40-80-5,357,pardivexp,153.8153742795662,156.10077450287832,1.4640543780709872,7,30906,3601.053014245,153.8153742795662,156.10077450287832,1.4640543780709872,7,30906,3601.053014245,153.8153742795662,156.10077450287832,1.4640543780709872,7,30906,3601.053014245,153.8153742795662,156.10077450287832,1.4640543780709872,7,30906,3601.053014245
ipwlb,uflp_nlass,gunluk-40-80-5,358,sqrt,722.0228054482072,722.2595520180718,0.032778600048005764,8,28230,938.569720283,722.2436351919266,722.2595520180718,0.0022037543291287417,10,28390,1106.802487722,722.2541978423498,722.2595520180718,0.0007413090913155021,11,28488,1169.311841923,722.2593745267199,722.2595520180718,2.4574455458535747e-5,13,28595,1330.030758758
ipwlb,uflp_nlass,gunluk-40-80-5,359,square,251.6910427109949,267.73639200284714,5.992965383533519,2,32488,3601.043859322,251.6910427109949,267.73639200284714,5.992965383533519,2,32488,3601.043859322,251.6910427109949,267.73639200284714,5.992965383533519,2,32488,3601.043859322,251.6910427109949,267.73639200284714,5.992965383533519,2,32488,3601.043859322
ipwlb,uflp_nlass,gunluk-40-80-5,360,log,722.2213134585696,722.5703330163508,0.04830250313823278,11,17466,469.737413231,722.2560980284434,722.2737023193765,0.0024373434719579014,13,18821,543.606166327,722.2584539806332,722.2596533917597,0.00016606370310223652,14,19025,582.606035971,722.2592303170419,722.2595520180718,4.454091731461633e-5,15,19059,618.7683615000001
ipwlb,uflp_nlass,gunluk-40-80-6,361,exp,1140.9658853127014,1141.462827777817,0.04353558022410776,7,9766,1194.253334079,1141.4004092176883,1141.462827777817,0.005468295472238739,10,9846,1202.405365181,1141.4575962602407,1141.462827777817,0.0004583169463725223,12,9924,1208.193017968,1141.4620166241514,1141.462827777817,7.106264399235333e-5,13,9926,1211.2404602180002
ipwlb,uflp_nlass,gunluk-40-80-6,362,cubic,-1.0e20,1.0e20,100.0,1,16000,3601.2069376420004,-1.0e20,1.0e20,100.0,1,16000,3601.2069376420004,-1.0e20,1.0e20,100.0,1,16000,3601.2069376420004,-1.0e20,1.0e20,100.0,1,16000,3601.2069376420004
ipwlb,uflp_nlass,gunluk-40-80-6,363,sinabc1,388.4545347502058,414.0303317720423,6.177276170171527,2,32478,3601.110389583,388.4545347502058,414.0303317720423,6.177276170171527,2,32478,3601.110389583,388.4545347502058,414.0303317720423,6.177276170171527,2,32478,3601.110389583,388.4545347502058,414.0303317720423,6.177276170171527,2,32478,3601.110389583
ipwlb,uflp_nlass,gunluk-40-80-6,364,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01
ipwlb,uflp_nlass,gunluk-40-80-6,365,sinabc3,-1.0e20,1.0e20,100.0,1,48000,3601.1336692030004,-1.0e20,1.0e20,100.0,1,48000,3601.1336692030004,-1.0e20,1.0e20,100.0,1,48000,3601.1336692030004,-1.0e20,1.0e20,100.0,1,48000,3601.1336692030004
ipwlb,uflp_nlass,gunluk-40-80-6,367,pardivexp,130.61745429015815,136.19238183146112,4.093420987527757,4,30122,3601.054616418,130.61745429015815,136.19238183146112,4.093420987527757,4,30122,3601.054616418,130.61745429015815,136.19238183146112,4.093420987527757,4,30122,3601.054616418,130.61745429015815,136.19238183146112,4.093420987527757,4,30122,3601.054616418
ipwlb,uflp_nlass,gunluk-40-80-6,368,sqrt,634.6291569659571,634.7745126663893,0.022898792804652516,8,28930,778.414221483,634.7412066066111,634.7745126663893,0.005246911952778345,9,28988,845.300419487,634.7723875888248,634.7745126663893,0.0003347767627912561,11,29134,952.763552,634.7741522529464,634.7745126663893,5.677818434718189e-5,12,29199,1012.178674641
ipwlb,uflp_nlass,gunluk-40-80-6,369,square,219.6406544200816,235.00348603902924,6.537278181650542,2,32455,3601.068228078,219.6406544200816,235.00348603902924,6.537278181650542,2,32455,3601.068228078,219.6406544200816,235.00348603902924,6.537278181650542,2,32455,3601.068228078,219.6406544200816,235.00348603902924,6.537278181650542,2,32455,3601.068228078
ipwlb,uflp_nlass,gunluk-10-20-3,37,pardivexp,119.12994939071187,119.23535460521545,0.0884009737318015,15,2395,134.83844716500002,119.18590319967862,119.19552088855868,0.008068834137691858,24,2655,189.878188504,119.19033130966602,119.19133461048496,0.0008417565104170573,34,2873,259.014362585,119.19098519606034,119.19108590556276,8.449415629877172e-5,44,3164,374.66252845
ipwlb,uflp_nlass,gunluk-40-80-6,370,log,634.656523883708,635.2841757538658,0.09879859976254105,10,17348,410.856285979,634.7710381031852,634.7766109927188,0.0008779292489810955,13,19544,548.7431513690001,634.7710381031852,634.7766109927188,0.0008779292489810955,13,19544,548.7431513690001,634.7741418347078,634.7745126663893,5.8419434632932195e-5,15,19693,632.903997386
ipwlb,uflp_nlass,gunluk-40-80-7,371,exp,1309.0926534366317,1310.3316688861864,0.09455739176386484,9,9757,1176.567645108,1310.252272792578,1310.3316688861864,0.006059236412713316,13,9863,1188.217884232,1310.3239083547487,1310.3316688861864,0.0005922570309486443,15,9943,1194.179098564,1310.3309243798726,1310.3316688861864,5.681815768483303e-5,17,9954,1200.4548633470001
ipwlb,uflp_nlass,gunluk-40-80-7,372,cubic,-1.0e20,1.0e20,100.0,1,16000,3601.068996676,-1.0e20,1.0e20,100.0,1,16000,3601.068996676,-1.0e20,1.0e20,100.0,1,16000,3601.068996676,-1.0e20,1.0e20,100.0,1,16000,3601.068996676
ipwlb,uflp_nlass,gunluk-40-80-7,373,sinabc1,517.2595923389317,548.0536408974738,5.618801931160382,2,32428,3601.0955982,517.2595923389317,548.0536408974738,5.618801931160382,2,32428,3601.0955982,517.2595923389317,548.0536408974738,5.618801931160382,2,32428,3601.0955982,517.2595923389317,548.0536408974738,5.618801931160382,2,32428,3601.0955982
ipwlb,uflp_nlass,gunluk-40-80-7,374,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01
ipwlb,uflp_nlass,gunluk-40-80-7,375,sinabc3,-1.0e20,1.0e20,100.0,1,48000,3601.1605495960002,-1.0e20,1.0e20,100.0,1,48000,3601.1605495960002,-1.0e20,1.0e20,100.0,1,48000,3601.1605495960002,-1.0e20,1.0e20,100.0,1,48000,3601.1605495960002
ipwlb,uflp_nlass,gunluk-40-80-7,377,pardivexp,200.0680381648075,205.58236935626334,2.6822977129424017,4,30129,3601.060602116,200.0680381648075,205.58236935626334,2.6822977129424017,4,30129,3601.060602116,200.0680381648075,205.58236935626334,2.6822977129424017,4,30129,3601.060602116,200.0680381648075,205.58236935626334,2.6822977129424017,4,30129,3601.060602116
ipwlb,uflp_nlass,gunluk-40-80-7,378,sqrt,768.1419644255193,768.3875868831162,0.03196595855917962,11,27625,1316.437295422,768.3179396831949,768.3875868831162,0.009064071454330533,12,27695,1400.6428373400001,768.382887502096,768.3875868831162,0.0006115899190045351,14,27850,1549.838863721,768.3873821661118,768.3875868831162,2.6642414310511246e-5,16,27975,1712.095343462
ipwlb,uflp_nlass,gunluk-40-80-7,379,square,311.2088207164096,329.66143231639455,5.5974432527111455,2,32487,3601.0577084310003,311.2088207164096,329.66143231639455,5.5974432527111455,2,32487,3601.0577084310003,311.2088207164096,329.66143231639455,5.5974432527111455,2,32487,3601.0577084310003,311.2088207164096,329.66143231639455,5.5974432527111455,2,32487,3601.0577084310003
ipwlb,uflp_nlass,gunluk-10-20-3,38,sqrt,300.74523269495495,300.80761108251767,0.020736971161811855,7,1878,7.4975678750000005,300.7953888714735,300.80761108251767,0.004063132245948528,8,1892,8.313190251,300.80665861407545,300.80761108251767,0.0003166370820186667,10,1926,10.071185239,300.8075056924514,300.80761108251767,3.503570467768292e-5,12,1959,11.890296882000001
ipwlb,uflp_nlass,gunluk-40-80-7,380,log,768.284400454156,768.9216367932368,0.08287402884621303,11,16594,686.056821858,768.3835578415499,768.4107853535945,0.0035433537065877427,14,18153,837.643216779,768.3862741071478,768.3880157209795,0.00022665812013405225,15,18398,890.312791497,768.3872230394702,768.3875868831162,4.735157780251381e-5,16,18436,941.9911542980001
ipwlb,uflp_nlass,gunluk-40-80-8,381,exp,1168.6066464982414,1169.329879672471,0.06185022608266372,8,9753,1296.675451471,1169.2373522148666,1169.329879672471,0.007912861820501523,11,9832,1305.681837892,1169.3198684758895,1169.329879672471,0.0008561481884178847,13,9912,1311.979624761,1169.3291924560506,1169.329879672471,5.877010690658649e-5,15,9931,1318.1216484830002
ipwlb,uflp_nlass,gunluk-40-80-8,382,cubic,-1.0e20,1.0e20,100.0,1,16000,3601.066686556,-1.0e20,1.0e20,100.0,1,16000,3601.066686556,-1.0e20,1.0e20,100.0,1,16000,3601.066686556,-1.0e20,1.0e20,100.0,1,16000,3601.066686556
ipwlb,uflp_nlass,gunluk-40-80-8,383,sinabc1,416.017866665642,445.68826745503384,6.657209299857855,2,32276,3601.139741377,416.017866665642,445.68826745503384,6.657209299857855,2,32276,3601.139741377,416.017866665642,445.68826745503384,6.657209299857855,2,32276,3601.139741377,416.017866665642,445.68826745503384,6.657209299857855,2,32276,3601.139741377
ipwlb,uflp_nlass,gunluk-40-80-8,384,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01,-1E+20,1E+20,100.0,0,1E+20,3600.01
ipwlb,uflp_nlass,gunluk-40-80-8,385,sinabc3,-1.0e20,1.0e20,100.0,1,48000,3601.2320480400003,-1.0e20,1.0e20,100.0,1,48000,3601.2320480400003,-1.0e20,1.0e20,100.0,1,48000,3601.2320480400003,-1.0e20,1.0e20,100.0,1,48000,3601.2320480400003
ipwlb,uflp_nlass,gunluk-40-80-8,387,pardivexp,143.7671235862157,152.5101901739785,5.732775349495664,3,29764,3601.046958332,143.7671235862157,152.5101901739785,5.732775349495664,3,29764,3601.046958332,143.7671235862157,152.5101901739785,5.732775349495664,3,29764,3601.046958332,143.7671235862157,152.5101901739785,5.732775349495664,3,29764,3601.046958332
ipwlb,uflp_nlass,gunluk-40-80-8,388,sqrt,676.5414467726654,676.8504202402065,0.04564870735124686,8,28525,774.191882674,676.8243810203235,676.8448675399262,0.0030267673709637472,10,28686,923.7077703250001,676.8435286703914,676.8448675399262,0.000197810399257404,12,28823,1070.424416419,676.8446371093995,676.8448675399262,3.404480668316771e-5,13,28903,1135.943083288
ipwlb,uflp_nlass,gunluk-40-80-8,389,square,238.7229164765151,248.61413552949915,3.9785425039962803,4,32952,3601.046924014,238.7229164765151,248.61413552949915,3.9785425039962803,4,32952,3601.046924014,238.7229164765151,248.61413552949915,3.9785425039962803,4,32952,3601.046924014,238.7229164765151,248.61413552949915,3.9785425039962803,4,32952,3601.046924014
ipwlb,uflp_nlass,gunluk-10-20-3,39,square,152.33448070992347,152.46246326671508,0.08394365016110056,17,2585,44.283426546,152.40415936924046,152.4185352493784,0.009431845093135606,24,2817,73.594159829,152.41192811685897,152.41301027855465,0.0007100192389742515,32,3131,104.768107387,152.41239238161248,152.412523950472,8.632417869581483e-5,39,3340,149.96565679600002
ipwlb,uflp_nlass,gunluk-40-80-8,390,log,676.7840187569418,677.1993784075914,0.06133491315753074,11,17587,588.264588592,676.8394461014041,676.8609926705979,0.00318330786189563,13,19083,672.21049696,676.842945267076,676.8451015000952,0.0003185711198152781,14,19315,717.0325430700001,676.8442722796453,676.8448675399262,8.794633887648422e-5,15,19380,767.0412052620001
