solver,problem,instance,gridno,cost,dualbound-0.0001,primalbound-0.0001,gap-0.0001,nit-0.0001,npieces-0.0001,cpu-0.0001
naive,uflp_nlass,p47,461,exp,7468.830874093757,7468.833777250651,3.887028390765345e-5,1,358200,918.2751345690001
naive,uflp_nlass,p47,462,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p47,463,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p47,464,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p47,465,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p47,467,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p47,468,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p47,469,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p5,47,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p47,470,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p48,471,exp,7104.84160925707,7104.84432813786,3.8267985408388735e-5,1,636800,1910.399872855
naive,uflp_nlass,p48,472,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p48,473,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p48,474,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p48,475,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p48,477,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p48,478,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p48,479,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p5,48,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p48,480,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p49,481,exp,6657.863644592295,6657.865985222129,3.5155856837235764e-5,1,835800,2830.2595468990003
naive,uflp_nlass,p49,482,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p49,483,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p49,484,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p49,485,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p49,487,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p49,488,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p49,489,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p5,49,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p49,490,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p50,491,exp,12839.48650135482,12839.495315895227,6.86517669832401e-5,1,398000,1079.7736901590001
naive,uflp_nlass,p50,492,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p50,493,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p50,494,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p50,495,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p50,497,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p50,498,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p50,499,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p1,5,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p5,50,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p50,500,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p51,501,exp,11722.55731576545,11722.56491473014,6.482339610584987e-5,1,796000,2812.844930534
naive,uflp_nlass,p51,502,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p51,503,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p51,504,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p51,505,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p51,507,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p51,508,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p51,509,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p6,51,exp,12451.554961562973,12451.562600939082,6.135275027807792e-5,1,199000,529.40484671
naive,uflp_nlass,p51,510,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p52,511,exp,13920.458062588843,13920.467365299286,6.682757265944915e-5,1,398000,1087.885224565
naive,uflp_nlass,p52,512,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p52,513,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p52,514,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p52,515,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p52,517,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p52,518,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p52,519,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p6,52,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p52,520,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p53,521,exp,13122.51211507781,13122.520489941895,6.38205449247603e-5,1,796000,2230.026905539
naive,uflp_nlass,p53,522,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p53,523,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p53,524,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p53,525,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p53,527,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p53,528,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p53,529,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p6,53,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p53,530,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p54,531,exp,13524.454107528689,13524.463478130314,6.928630951019585e-5,1,398000,1067.506491142
naive,uflp_nlass,p54,532,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p54,533,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p54,534,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p54,535,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p54,537,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p54,538,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p54,539,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p6,54,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p54,540,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p55,541,exp,11844.553266537185,11844.56093500952,6.474256308385114e-5,1,796000,2487.7436773020004
naive,uflp_nlass,p55,542,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p55,543,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p55,544,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p55,545,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p55,547,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p55,548,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p55,549,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p6,55,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p55,550,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p56,551,exp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p56,552,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p56,553,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p56,554,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p56,555,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p56,557,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p56,558,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p56,559,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p56,560,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p57,561,exp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p57,562,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p57,563,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p57,564,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p57,565,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p57,567,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p57,568,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p57,569,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p6,57,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p57,570,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p58,571,exp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p58,572,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p58,573,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p58,574,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p58,575,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p58,577,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p58,578,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p58,579,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p6,58,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p58,580,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p59,581,exp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p59,582,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p59,583,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p59,584,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p59,585,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p59,587,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p59,588,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p59,589,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p6,59,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p59,590,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p60,591,exp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p60,592,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p60,593,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p60,594,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p60,595,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p60,597,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p60,598,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p60,599,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p6,60,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p60,600,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p61,601,exp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p61,602,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p61,603,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p61,604,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p61,605,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p61,607,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p61,608,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p61,609,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p7,61,exp,14395.53405624494,14395.542054474516,5.556046132433967e-5,1,199000,540.624405385
naive,uflp_nlass,p61,610,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p62,611,exp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p62,612,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p62,613,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p62,614,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p62,615,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p62,617,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p62,618,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p62,619,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p7,62,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p62,620,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p63,621,exp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p63,622,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p63,623,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p63,624,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p63,625,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p63,627,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p63,628,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p63,629,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p7,63,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p63,630,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p64,631,exp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p64,632,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p64,633,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p64,634,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p64,635,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p64,637,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p64,638,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p64,639,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p7,64,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p64,640,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p65,641,exp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p65,642,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p65,643,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p65,644,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p65,645,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p65,647,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p65,648,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p65,649,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p7,65,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p65,650,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p66,651,exp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p66,652,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p66,653,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p66,654,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p66,655,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p66,657,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p66,658,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p66,659,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p66,660,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p67,661,exp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p67,662,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p67,663,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p67,664,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p67,665,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p67,667,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p67,668,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p67,669,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p7,67,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p67,670,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p68,671,exp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p68,672,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p68,673,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p68,674,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p68,675,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p68,677,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p68,678,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p68,679,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p7,68,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p68,680,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p69,681,exp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p69,682,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p69,683,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p69,684,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p69,685,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p69,687,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p69,688,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p69,689,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p7,69,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p69,690,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p70,691,exp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p70,692,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p70,693,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p70,694,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p70,695,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p70,697,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p70,698,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p70,699,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p1,7,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p7,70,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p70,700,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p71,701,exp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p71,702,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p71,703,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p71,704,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p71,705,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p71,707,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p71,708,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p71,709,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p8,71,exp,15859.483958816143,15859.49281700088,5.585414893043311e-5,1,199000,548.2229867020001
naive,uflp_nlass,p71,710,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p8,72,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p8,73,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p8,74,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p8,75,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p8,77,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p8,78,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p8,79,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p1,8,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p8,80,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p9,81,exp,13742.530195352874,13742.538259857189,5.86827859742497e-5,1,199000,528.58465644
naive,uflp_nlass,p9,82,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p9,83,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p9,84,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p9,85,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p9,87,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p9,88,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p9,89,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p1,9,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p9,90,log,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p10,91,exp,12451.554961562973,12451.562600939082,6.135275027807792e-5,1,199000,530.298787907
naive,uflp_nlass,p10,92,cubic,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p10,93,sinabc1,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p10,94,sinabc2,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p10,95,sinabc3,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p10,97,pardivexp,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p10,98,sqrt,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p10,99,square,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p11,106,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p12,116,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p13,126,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p14,136,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p15,146,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p16,156,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p2,16,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p17,166,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p18,176,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p19,186,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p20,196,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p21,206,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
naive,uflp_nlass,p22,216,sincos,-1E+20,1E+20,100.0,0,1E+20,3600.01
